sentiment1,sentiment2,ret_1_0,seas_1_1an,market_equity,ret_2_0,ret_3_0,ret_3_1,assets,sales,book_equity,net_income,enterprise_value,at_gr1,ca_gr1,nca_gr1,lt_gr1,at_gr3,cash_gr1a,ca_gr3,inv_gr1a,nca_gr3,rec_gr1a,lt_gr3,ppeg_gr1a,market_equity.1,yom,transcript_id,name,ticker,Report_Sent,QA_Sent
0.136537353,0.162,0.086675838,-0.048210245,44436.04096,0.040610532,0.128400301,0.038396421,2047.407,2591.163,468.166,497.482,45251.00596,0.168957585,0.23500317,0.124634219,0.037147807,0.226481339,0.034966668,-0.078541712,0.006204922,0.622224791,0.038064244,-0.064872433,0.124137574,44436.04096,202102,137,Idexx Laboratories Inc,IDXX,0.089196367,0.180750056
0.14010769,0.173,0.027264679,-0.017241338,24943.71576,0.052337211,0.160027166,0.129238832,1680.968,2251.642,84.493,390.261,25956.31876,0.143910957,-0.005787316,0.280725724,0.072852087,0.136828466,-0.025350274,-0.137650401,0.006204163,0.468431593,0.009211359,0.049383098,0.061382939,24943.71576,201908,138,Idexx Laboratories Inc,IDXX,0.120606075,0.185530571
0.127430755,0.142,0.029541474,0.302209109,35504.20655,-0.05310519,-0.018500484,-0.046663451,161492,22761,33735,5806,35582.20655,0.028041786,0.059048347,0.023274944,0.000704959,0.137379742,0.004873306,0.727421492,0,0.078751558,0.002780324,0.080982519,0.000405849,35504.20655,202110,139,Aflac Inc.,AFL,0.112855662,0.145476951
0.146570069,0.157,0.037835579,-0.008224458,23163.49655,0.077231927,-0.049121082,-0.083786549,1751.481,2350.848,236.152,422.862,24066.77755,0.133989628,-0.001157347,0.247242462,0.001853945,0.16736605,-0.024482709,-0.150607415,0.014392962,0.559044729,0.004786235,0.071520786,0.061382939,23163.49655,202001,140,Idexx Laboratories Inc,IDXX,0.100767182,0.209233704
0.144911129,0.156,0.02497205,0.028956987,36890.755,-0.029640091,0.029596486,0.004511768,158157,22694,32103,5505,37800.755,0.043141885,0.054903157,0.041388457,0.006708515,0.073298678,0.006714847,0.589140757,0,0.023142564,0.000113811,0.024254686,0.000405849,36890.755,202107,141,Aflac Inc.,AFL,0.466666667,0.143526242
0.1485158,0.154,0.074388474,-0.016819617,57726.62077,0.215763997,0.235960652,0.150385249,2327.385,2858.026,721.262,674.206,58375.27577,0.233872058,0.521863836,0.055535525,-0.086739887,0.58380243,0.115910346,0.564467791,0.005978813,0.601473069,0.038368383,0.069461841,0.043481084,57726.62077,202107,142,Idexx Laboratories Inc,IDXX,0.133348766,0.188944416
0.097285941,0.145,-0.066024698,0.036681723,23848.00829,-0.065253274,-0.038185826,0.029806862,157087,21738,29420,2929,24353.00829,0.037562748,0.349493908,0.00195748,0.03660309,0.16022128,0.01462247,1.177468012,0,0.082476686,0.019887069,0.120957758,0.001086615,23848.00829,202010,143,Aflac Inc.,AFL,0.074484137,0.118717401
0.143035923,0.164,0.145970941,0.076594845,23577.40132,0.090723401,0.024316433,-0.106158458,1832.475,2406.908,210.497,427.72,24557.50332,0.191970724,0.038930129,0.305328377,0.069875377,0.197145235,-0.018263824,-0.196248983,0.011850639,0.682677487,0.019025635,0.009599632,0.124137574,23577.40132,202004,144,Idexx Laboratories Inc,IDXX,0.112054428,0.181975742
0.152332624,0.139,0.16914776,0.061794471,18801.89725,-0.051728252,-0.210427741,-0.324659991,2855.939,2135.013,1980.277,695.79,19161.68225,0.199073553,-0.025085755,0.304774103,0.30887796,0.613163948,-0.048742988,0.179741593,-8.82E-05,0.853023423,0.037343585,-0.034942248,0.122390061,18801.89725,202004,145,Copart Inc,CPRT,0.112836331,0.190940102
0.150653405,0.183,0.04810068,-0.039411657,24449.01367,-0.016324911,0.010494674,-0.035880146,1724.237,2290.993,203.661,407.276,25374.58267,0.133855467,-0.037216557,0.295940465,-0.005664942,0.157795817,-0.036951997,-0.132518177,0.011824941,0.514581721,0.005231879,0.036687968,0.061382939,24449.01367,201910,147,Idexx Laboratories Inc,IDXX,0.146697428,0.229978896
0.180055756,0.177,-0.087173879,0.084363714,51560.6882,-0.022238334,-0.097497629,-0.011309657,2412.149,3046.576,762.929,727.848,52341.1802,0.230240734,0.284261915,0.194582851,-0.013860499,0.586225287,0.052584231,0.353315347,0.004981036,0.806899634,0.030030069,0.065571419,0.043481084,51560.6882,202111,148,Idexx Laboratories Inc,IDXX,0.125148086,0.244974587
0.145167265,0.147,-0.065232724,0.102208778,34430.21095,0.046424471,0.005820374,0.076011538,4562.143,2692.511,3593.17,936.495,33900.01995,0.320346857,0.766635642,0.14771411,0.069580479,0.976923757,0.125060087,1.401033117,0.005455331,0.788792818,0.027112916,0.421612196,0.101305023,34430.21095,202111,150,Copart Inc,CPRT,0.091734893,0.177465063
0.149665996,0.197,0.204718918,0.027264679,33830.62625,0.287716902,0.432816981,0.189337164,1886.245,2457.188,146.582,436.866,35014.25425,0.122118327,0.033978551,0.18465162,0.091518128,0.199831944,-0.018672548,-0.178965567,0.011756691,0.679724529,0.014400038,0.080307873,0.124137574,33830.62625,202007,151,Idexx Laboratories Inc,IDXX,0.116700957,0.187615252
0.139205354,0.13,0.119851135,-0.027602211,21943.12375,0.043181576,0.164024463,0.039445715,3048.605,2225.255,2180.228,733.124,22368.89375,0.327266474,0.16468194,0.38850866,0.103857808,0.655733823,-0.004809741,0.110293181,-0.003214585,0.95995225,0.039622057,-0.022909709,0.122390061,21943.12375,202007,152,Copart Inc,CPRT,0.525,0.13668382
0.166961671,0.195,0.049379043,-0.059326731,44849.95309,-0.191522714,-0.124525196,-0.165721091,2385.744,3135.208,770.06,756.864,45667.92309,0.165251462,0.079843072,0.228194291,0.014936263,0.544640765,-0.01273565,0.332066169,0.01713805,0.722777756,0.018033787,0.054590454,0.043481084,44849.95309,202202,155,Idexx Laboratories Inc,IDXX,0.135640709,0.204430277
0.157252535,0.143,0.061794471,0.031552061,16376.99801,0.179732682,0.218339964,0.147434835,2296.905,1873.687,1492.267,482.552,16761.68601,0.071547034,-0.057031311,0.129563696,0.031046505,0.43166077,-0.037931913,0.239925186,0.006656784,0.520209457,-0.004014968,-0.04125256,0.111580891,16376.99801,201905,157,Copart Inc,CPRT,0.102222429,0.184899771
0.156554185,0.15,0.065525964,-0.050844148,18656.64293,0.036115092,0.074792668,0.008696835,2391.763,1948.605,1659.017,547.945,18960.20793,0.104641942,-0.027448003,0.15895746,0.097291097,0.47263805,-0.042415992,0.3209438,0.002205486,0.533401171,0.015878664,-0.148408784,0.111580891,18656.64293,201909,158,Copart Inc,CPRT,0.525,0.154594367
0.176800411,0.154,0.017808788,0.028756348,24814.81638,0.12772122,0.262879887,0.240783046,3161.583,2222.499,2338.735,687.87,25024.71838,0.321862994,0.294281966,0.331380211,0.139292881,0.745105388,0.064385784,0.337836859,-0.000790743,0.943580742,-0.005580749,0.093393365,0.122390061,24814.81638,202009,159,Copart Inc,CPRT,0.173020141,0.240854167
0.127913194,0.175,-0.129164785,-0.076971002,28940.75507,-0.008867264,-0.112353811,0.019304426,2592.689,3274.202,647.259,734.553,30019.71307,0.113992313,-0.007310999,0.222294152,0.202556113,0.542378558,-0.056522398,0.562070162,0.029343666,0.528407785,0.016398805,0.198755999,0.044274933,28940.75507,202208,160,Idexx Laboratories Inc,IDXX,0.130726237,0.113235369
0.168896311,0.181,0.016612316,0.068894066,47596.17766,0.140606132,0.072937699,0.055404978,2294.561,2706.655,643.795,581.776,48215.50166,0.252164968,0.56368013,0.068515383,0.004300607,0.339173324,0.127955631,0.093368725,0.00647357,0.661412862,0.029310618,-0.059692473,0.043481084,47596.17766,202105,161,Idexx Laboratories Inc,IDXX,0.165158659,0.221835498
0.156236441,0.143,-0.167356551,0.03272545,19743.39919,-0.071035834,-0.050786478,0.139999988,2855.939,2135.013,1980.277,695.79,20103.18419,0.199073553,-0.025085755,0.304774103,0.30887796,0.613163948,-0.048742988,0.179741593,-8.82E-05,0.853023423,0.037343585,-0.034942248,0.122390061,19743.39919,202002,162,Copart Inc,CPRT,0.155138896,0.164392196
0.138993778,0.16,0.076960318,-0.06643223,20688.406,0.107929764,0.18052793,0.0961666,2547.617,2041.957,1827.064,591.693,20903.316,0.103964644,-0.030952623,0.163812679,0.058680235,0.544178759,-0.034620981,0.376244227,0.001651347,0.617059853,0.007802586,-0.121238708,0.122390061,20688.406,201911,163,Copart Inc,CPRT,0.112386037,0.156090597
0.153716231,0.185,0.080664501,-0.117294155,36237.14663,0.086329486,0.06805784,-0.011665656,1960.713,2474.677,309.562,460.1,37238.08163,0.1371482,0.094502582,0.167166203,0.086704476,0.197647479,-0.002831623,-0.151357741,0.016576113,0.643890775,0.016852543,-0.020850791,0.124137574,36237.14663,202010,164,Idexx Laboratories Inc,IDXX,0.143092133,0.204401308
0.163821963,0.166,-0.005375821,-0.188920528,25796.36459,-0.142161073,-0.054482405,-0.049371999,3741.188,2244.099,2788.659,682.012,25716.57159,0.309967755,0.529650197,0.232566696,0.108695418,0.813759836,0.11350138,0.739343583,0.002342037,0.848337604,-0.009052472,0.179218345,0.208194692,25796.36459,202102,165,Copart Inc,CPRT,0.157260872,0.221294847
0.188400883,0.158,0.04612175,0.02179778,27261.55413,0.097850829,0.117402221,0.068137835,3455.261,2205.583,2561.202,699.907,27302.02813,0.356271763,0.402510598,0.339193206,0.255459963,0.742879827,0.084334874,0.641108468,-0.000249185,0.785715719,-0.002848989,0.09259408,0.208194692,27261.55413,202011,166,Copart Inc,CPRT,0.193892023,0.155182957
0.134245459,0.154,-0.049284354,-0.005038504,29180.80447,-0.189552816,-0.153485844,-0.109603214,4918.852,2909.703,3865.987,996.573,28415.82747,0.314783432,0.792148139,0.106054064,0.091886777,1.06519304,0.140813548,1.672590675,0.004055824,0.778779488,0.031381713,0.584488217,0.074487502,29180.80447,202202,167,Copart Inc,CPRT,0.130744867,0.151543651
0.168560694,0.151,0.036141612,-0.068464063,30520.92648,0.187827947,0.181843071,0.140619253,3934.438,2285.99,3023.908,706.745,30416.33748,0.290569949,0.674219872,0.169352451,0.073570479,0.835485302,0.132901319,0.838726376,0.002970691,0.834022876,-0.011558195,0.221861411,0.124654398,30520.92648,202105,168,Copart Inc,CPRT,0.130197718,0.180622662
0.157668519,0.162,-0.038802702,0.049448431,32890.65101,-0.056326523,0.052264276,0.094743273,4281.946,2469.54,3307.144,846.054,32508.88701,0.354367733,0.888015141,0.175356325,0.172611666,0.97762786,0.141408369,1.37655135,0.004535321,0.813590121,0.015796323,0.465923982,0.121312132,32890.65101,202109,169,Copart Inc,CPRT,0.156211586,0.166256831
0.135587508,0.135,-0.110739656,0.119449191,25329.26516,-0.169398936,-0.020798846,0.101141145,5443.874,3366.163,4431.077,1082.369,24174.58816,0.271355127,0.638971275,0.073267747,0.056413663,1.276092573,0.14104239,3.005029458,0.003262199,0.679498903,0.026090611,0.411313851,0.05042659,25329.26516,202209,171,Copart Inc,CPRT,0.133758544,0.148120452
0.16384558,0.193,-0.090271361,0.131586969,32898.82093,-0.28413703,-0.264356132,-0.191359009,2437.203,3215.36,698.927,744.845,33785.37593,0.062165268,-0.100761429,0.202727989,0.05141819,0.58532838,-0.098257716,0.460861975,0.024272496,0.677521041,0.020860798,0.129724127,0.044274933,32898.82093,202205,172,Idexx Laboratories Inc,IDXX,0.151095196,0.186698642
0.151601551,0.165,0.007743047,0.021858828,27220.6884,-0.087192175,-0.067952462,-0.075113899,5136.956,3160.132,4159.615,1090.545,26399.5854,0.305639077,0.786562184,0.088082154,0.055708245,1.236468639,0.142129697,2.483677717,0.004433754,0.766671122,0.034485793,0.251087279,0.062041022,27220.6884,202205,173,Copart Inc,CPRT,0.133735467,0.228089971
0.079783877,0.13,0.037919499,0.120015629,33625.61169,0.133382164,-0.030863246,-0.066269826,4526.891,3807.183,3610.901,993.004,32667.44869,-0.055128436,-0.135261748,0.006687039,0.022538513,-0.202336521,-0.053765819,-0.496407918,0.004851011,0.301126787,0.007750573,0.05799517,0.010604629,33625.61169,201905,174,Monster Beverage Corporation,MNST,0.039815294,0.156310872
0.074669331,0.109,-0.069818184,-0.017405083,28786.81103,-0.105750731,-0.192677915,-0.132081416,4791.012,3368.46,3895.212,820.678,27585.25603,0.153495956,0.456692523,-0.006087753,0.087450016,1.471026755,0.12594813,0.232042796,0.0195729,10.01926697,-0.025793089,1.114107027,0.01791563,28786.81103,201805,175,Monster Beverage Corporation,MNST,0.05432828,0.177642739
0.05421962,0.156,0.068552457,-0.010397082,44227.42888,0.209751881,0.166179887,0.09136419,4881.497,4316.925,3870.946,1125.185,43322.40288,0.048465039,0.074147748,0.030643055,0.055922953,0.122248489,0.010920421,0.267133675,0.010555164,0.03653367,0.015140642,0.233099579,0.018191346,44227.42888,202008,177,Monster Beverage Corporation,MNST,0.016370261,0.113877226
0.158153675,0.131,0.107989274,0.065525964,24312.74573,0.240783046,0.155833997,0.043181576,3161.583,2222.499,2338.735,687.87,24522.64773,0.321862994,0.294281966,0.331380211,0.139292881,0.745105388,0.064385784,0.337836859,-0.000790743,0.943580742,-0.005580749,0.093393365,0.122390061,24312.74573,202008,179,Copart Inc,CPRT,0.114608678,0.191710541
0.051028235,0.152,0.06574022,-0.175268084,32164.13708,0.030313437,0.019601184,-0.043292948,5084.332,3990.427,4057.586,1060.797,30940.94008,0.119386535,0.272376399,0.016279629,0.095885411,0.259103886,0.073845492,0.799754801,0.004713107,0.004492518,0.018808567,0.214157241,0.010345115,32164.13708,201911,180,Monster Beverage Corporation,MNST,0.017783757,0.114019942
0.079168072,0.157,0.163404018,0.031846125,37865.21917,0.27817288,0.152219267,-0.009613815,5150.352,4200.819,4171.281,1107.835,36564.14717,0.137723882,0.283864048,0.040886305,0.068866472,0.240011547,0.072394469,0.617229293,0.016120452,0.04146772,0.010827998,0.188536252,0.023362287,37865.21917,202005,181,Monster Beverage Corporation,MNST,0.042819617,0.167343205
0.146798451,0.119,0.115840703,0.045607083,20986.80528,0.304582658,0.058120214,-0.051728252,3048.605,2225.255,2180.228,733.124,21412.57528,0.327266474,0.16468194,0.38850866,0.103857808,0.655733823,-0.004809741,0.110293181,-0.003214585,0.95995225,0.039622057,-0.022909709,0.122390061,20986.80528,202005,182,Copart Inc,CPRT,0.127540109,0.160725279
0.053150416,0.165,0.10722214,0.062353719,44756.80262,0.05710726,0.010970647,-0.086930608,5193.813,4306.775,4221.54,1144.081,43607.65962,0.021533016,0.019203462,0.023498639,-0.053054017,0.108810364,-0.014277757,0.261356571,0.007895356,0.006530193,0.013908086,0.070650821,0.016522543,44756.80262,202011,183,Monster Beverage Corporation,MNST,-0.003183589,0.153094854
0.141589323,0.125,0.262416333,0.004519988,38326.90056,0.15216456,0.180500596,-0.064888052,11322.245,12789.947,3022.755,543.27,40792.84256,0.237140578,0.520900374,0.060123005,0.443904323,1.053184897,0.212883399,0.779833159,-0.063404917,1.380373074,0.002851378,2.161243478,0.055662283,38326.90056,202011,184,Ross Stores Inc,ROST,0.121319863,0.166427516
0.03654184,0.144,-0.089964367,-0.042864192,31968.04993,-0.080839783,-0.051568092,0.042192057,4655.851,3902.253,3698.82,1038.439,31108.97993,-0.017780307,-0.064383081,0.017384986,0.107002111,-0.208657489,-0.046079868,-0.49713568,0.00691023,0.314711195,0.015292156,0.073340302,0.015314064,31968.04993,201908,185,Monster Beverage Corporation,MNST,0.01151108,0.096959161
0.178052265,0.165,-0.000188594,0.037011899,38346.99807,0.069511694,0.142947951,0.143163546,9049.12,15191.564,3401.739,1590.347,40332.52107,0.502967362,0.002497337,1.176448725,1.000172286,0.769418618,0.007061571,0.317057057,-0.009026624,1.248005476,0.001346208,1.245509443,0.359381796,38346.99807,201908,186,Ross Stores Inc,ROST,0.167400904,0.188209947
0.12510826,0.126,-0.024366125,-0.094336651,29701.55305,0.011541342,0.013031089,0.038331197,5722.051,14134.732,3135.114,1362.753,28795.86705,0.077730781,0.120192716,0.029881,0.043496475,0.216646389,0.031004967,0.392598076,0.022517975,0.053496556,0.002221931,0.102651321,0.055386609,29701.55305,201805,187,Ross Stores Inc,ROST,0.07583431,0.148249559
0.072669487,0.126,-0.028645093,-0.036017299,49827.53797,0.034910536,0.074424428,0.106109023,6202.716,4613.838,5160.86,1409.594,47787.10697,0.204328559,0.356017267,0.080350933,0.064127116,0.294656745,0.117810811,0.505458985,-0.00445708,0.132042216,0.020262414,0.163045323,0.000765471,49827.53797,202105,190,Monster Beverage Corporation,MNST,0.02862448,0.129364925
0.127417077,0.118,0.061295956,0.068663351,34510.19679,0.114867172,-0.105738757,-0.157387496,9348.367,16039.073,3508.928,1660.928,36636.65679,0.539157491,0.008463231,1.215829885,1.163741693,0.760736293,-0.006768455,0.22032286,0.008760568,1.369720891,0.000591012,1.338280755,0.374248358,34510.19679,202005,191,Ross Stores Inc,ROST,0.092019199,0.136483912
0.063394842,0.13,-0.014352956,0.09082336,44331.26477,-0.056850198,-0.141334437,-0.12883058,7071.543,5163.596,5905.498,1538.346,41798.84277,0.361532077,0.665932236,0.105764213,0.199297934,0.556898727,0.195305607,1.160398298,0.005989358,0.150172607,0.021033033,0.244564579,0.00275244,44331.26477,202111,192,Monster Beverage Corporation,MNST,0.020095159,0.156612182
0.166050564,0.168,0.059086382,-0.047659837,41684.14485,0.057350963,0.098194734,0.036926498,9151.947,15433.507,3435.802,1613.664,43649.80785,0.534594474,0.040318612,1.181040524,1.107008052,0.761943532,-0.000615716,0.29562734,0.015021831,1.272084784,0.000975858,1.269729029,0.361130916,41684.14485,201911,193,Ross Stores Inc,ROST,0.182626176,0.1475385
0.141228496,0.14,-0.047819022,0.077269308,33913.08026,-0.001181533,-0.016717341,0.032663624,6073.691,14983.541,3430.054,1587.457,32800.80626,0.061453489,0.080244177,0.038421654,0.035619586,0.247390134,0.020096676,0.434965928,0.017898013,0.069184324,0.001455952,0.154692198,0.057383393,33913.08026,201905,194,Ross Stores Inc,ROST,0.142750316,0.111513158
0.079058776,0.143,-0.062912896,-0.144916177,33507.67928,-0.017938625,0.043296554,0.113339998,5137.366,4107.843,4107.978,1091.988,32226.24328,0.054606322,0.096665491,0.021303658,0.052444964,0.212663679,0.025959023,0.523047385,0.010834541,0.033576074,0.005415421,0.228341195,0.012128005,33507.67928,202002,195,Monster Beverage Corporation,MNST,0.030619507,0.137832567
0.068083945,0.116,0.034457166,-0.043644212,51603.40686,0.068089778,0.035005867,0.000530425,6534.366,4795.557,5459.437,1445.953,49465.71086,0.338598795,0.67610442,0.094507682,0.06370584,0.378519839,0.187261932,0.684469534,0.002463437,0.147657819,0.020191553,0.243375264,0.001188486,51603.40686,202108,196,Monster Beverage Corporation,MNST,0.016259959,0.154576411
0.140358496,0.132,-0.197876424,0.048979648,30908.00782,-0.222256888,-0.250515349,-0.065624459,9415.841,15733.016,3417.519,1646.488,33227.93482,0.509973192,-0.00459387,1.223643233,1.013728907,0.760007454,-0.022013328,0.254327086,0.020148599,1.347606861,0.000746402,1.273419334,0.367371964,30908.00782,202003,197,Ross Stores Inc,ROST,0.089211133,0.155530319
0.128380083,0.122,0.030478431,0.05047717,42761.22632,0.080016196,-0.02129301,-0.050240198,12570.666,12695.339,3154.066,303.535,44034.07832,0.335055042,0.806813891,0.042160863,0.555877592,1.179766595,0.266317632,1.013806477,-0.042830348,1.391947873,-0.000174931,2.284085834,0.043212985,42761.22632,202103,198,Ross Stores Inc,ROST,0.104051284,0.147651374
0.143358851,0.158,-0.007075276,0.166402027,42718.88412,0.07630069,0.07034447,0.077971416,19242,12172,9526,-259,46382.88412,-0.022951153,0.041411595,-0.048231966,0.068281456,-0.008297686,0.000935454,-0.0239622,0.00592454,-0.001409809,0.00296227,0.00984252,0.048175865,42718.88412,202103,199,Te Connectivity Ltd,TEL,0.131850366,0.150457428
0.130554092,0.115,-0.034966182,0.024593741,42075.33494,-0.045161279,-0.06106392,-0.02704334,13395.863,15204.972,3800.14,867.703,42353.90394,0.248676879,0.619805075,-0.02863066,0.231635463,1.224917437,0.2013977,1.151522302,-0.004424575,1.323685102,0.008772485,2.370655668,0.018896356,42075.33494,202108,200,Ross Stores Inc,ROST,0.089587326,0.143185621
